om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
689125,2024,06,14,2024-06-14,07:00:00,3,KS,20,0,1.25,0,0,0,0,37.9700,-101.7800,37.9700,-101.7800,0,0,0,0,0,75,0,0,0
689126,2024,06,14,2024-06-14,09:02:00,3,CO,08,0,1.00,0,0,0,0,37.9205,-102.0451,37.9205,-102.0451,0,0,0,0,0,99,0,0,0
689127,2024,06,14,2024-06-14,13:46:00,3,ME,23,0,1.25,0,0,0,0,45.3800,-68.5000,45.3800,-68.5000,0,0,0,0,0,19,0,0,0
689128,2024,06,14,2024-06-14,13:54:00,3,NE,31,0,0.75,0,0,0,0,41.1300,-101.7200,41.1300,-101.7200,0,0,0,0,0,101,0,0,0
689129,2024,06,14,2024-06-14,14:00:00,3,ME,23,0,1.00,0,0,0,0,45.3800,-68.3100,45.3800,-68.3100,0,0,0,0,0,19,0,0,0
689130,2024,06,14,2024-06-14,14:15:00,3,CO,08,0,1.00,0,0,0,0,39.5400,-105.0300,39.5400,-105.0300,0,0,0,0,0,35,0,0,0
689131,2024,06,14,2024-06-14,14:17:00,3,CO,08,0,1.00,0,0,0,0,39.5400,-105.0200,39.5400,-105.0200,0,0,0,0,0,35,0,0,0
689132,2024,06,14,2024-06-14,15:21:00,3,OH,39,0,1.00,0,0,0,0,39.8900,-82.0700,39.8900,-82.0700,0,0,0,0,0,119,0,0,0
689133,2024,06,14,2024-06-14,15:23:00,3,OH,39,0,1.00,0,0,0,0,39.8700,-82.1000,39.8700,-82.1000,0,0,0,0,0,119,0,0,0
689134,2024,06,14,2024-06-14,15:24:00,3,OH,39,0,2.00,0,0,0,0,39.8800,-82.0500,39.8800,-82.0500,0,0,0,0,0,119,0,0,0
689135,2024,06,14,2024-06-14,15:24:00,3,OH,39,0,2.00,0,0,0,0,39.9000,-82.0200,39.9000,-82.0200,0,0,0,0,0,119,0,0,0
689136,2024,06,14,2024-06-14,15:25:00,3,OH,39,0,1.00,0,0,0,0,39.8700,-82.0400,39.8700,-82.0400,0,0,0,0,0,119,0,0,0
689137,2024,06,14,2024-06-14,15:30:00,3,CO,08,0,1.00,0,0,0,0,40.2609,-102.5078,40.2609,-102.5078,0,0,0,0,0,125,0,0,0
689138,2024,06,14,2024-06-14,15:56:00,3,OH,39,0,0.88,0,0,0,0,39.6500,-81.8500,39.6500,-81.8500,0,0,0,0,0,115,0,0,0
689139,2024,06,14,2024-06-14,16:15:00,3,CO,08,0,0.75,0,0,0,0,39.9450,-102.2427,39.9450,-102.2427,0,0,0,0,0,125,0,0,0
689140,2024,06,14,2024-06-14,16:40:00,3,ND,38,0,1.50,0,0,50000,0,48.5400,-102.9400,48.5400,-102.9400,0,0,0,0,0,105,0,0,0
689141,2024,06,14,2024-06-14,16:45:00,3,CO,08,0,1.75,0,0,0,0,40.2698,-102.8249,40.2698,-102.8249,0,0,0,0,0,121,0,0,0
689142,2024,06,14,2024-06-14,17:10:00,3,CO,08,0,1.00,0,0,0,0,39.7800,-103.0300,39.7800,-103.0300,0,0,0,0,0,121,0,0,0
689143,2024,06,14,2024-06-14,17:12:00,3,TX,48,0,0.75,0,0,0,0,36.3400,-102.0700,36.3400,-102.0700,0,0,0,0,0,421,0,0,0
689144,2024,06,14,2024-06-14,18:40:00,3,MT,30,0,1.00,0,0,0,0,45.1000,-105.6600,45.1000,-105.6600,0,0,0,0,0,75,0,0,0
689145,2024,06,14,2024-06-14,19:50:00,3,KS,20,0,0.75,0,0,0,0,39.4700,-100.7460,39.4700,-100.7460,0,0,0,0,0,193,0,0,0
689146,2024,06,14,2024-06-14,20:21:00,3,KS,20,0,1.00,0,0,0,0,39.8415,-100.6838,39.8415,-100.6838,0,0,0,0,0,39,0,0,0
689147,2024,06,15,2024-06-15,14:56:00,3,KS,20,0,1.75,0,0,0,0,37.9700,-97.9400,37.9700,-97.9400,0,0,0,0,0,155,0,0,0
689148,2024,06,15,2024-06-15,16:25:00,3,KS,20,0,1.25,0,0,0,0,38.4500,-99.9100,38.4500,-99.9100,0,0,0,0,0,135,0,0,0
689149,2024,06,15,2024-06-15,16:25:00,3,KS,20,0,0.88,0,0,0,0,39.3800,-97.0600,39.3800,-97.0600,0,0,0,0,0,27,0,0,0
689150,2024,06,15,2024-06-15,17:35:00,3,NE,31,0,1.75,0,0,0,0,41.7120,-97.4520,41.7430,-97.4340,0,0,0,0,0,141,0,0,0
689151,2024,06,15,2024-06-15,17:38:00,3,NE,31,0,1.75,0,0,0,0,41.7430,-97.4340,41.7790,-97.3840,0,0,0,0,0,119,0,0,0
689152,2024,06,15,2024-06-15,18:06:00,3,SD,46,0,1.00,0,0,0,0,45.5800,-103.5500,45.5800,-103.5500,0,0,0,0,0,63,0,0,0
689153,2024,06,15,2024-06-15,18:15:00,3,ND,38,0,1.00,0,0,0,0,46.6300,-102.9300,46.6300,-102.9300,0,0,0,0,0,87,0,0,0
689154,2024,06,15,2024-06-15,18:16:00,3,SD,46,0,1.00,0,0,0,0,45.6022,-103.4736,45.6022,-103.4736,0,0,0,0,0,63,0,0,0
689155,2024,06,15,2024-06-15,18:30:00,3,KS,20,0,1.75,0,0,0,0,37.1400,-100.0800,37.1400,-100.0800,0,0,0,0,0,25,0,0,0
689156,2024,06,15,2024-06-15,18:35:00,3,KS,20,0,2.00,0,0,0,0,37.9400,-100.0400,37.9400,-100.0400,0,0,0,0,0,83,0,0,0
689157,2024,06,15,2024-06-15,19:10:00,3,KS,20,0,2.50,0,0,0,0,37.9100,-99.9000,37.9100,-99.9000,0,0,0,0,0,83,0,0,0
689158,2024,06,15,2024-06-15,19:15:00,3,SD,46,0,1.25,0,0,0,0,45.8500,-102.9600,45.8500,-102.9600,0,0,0,0,0,63,0,0,0
689159,2024,06,15,2024-06-15,19:28:00,3,ND,38,0,1.50,0,0,0,0,46.6300,-102.3300,46.6300,-102.3300,0,0,0,0,0,89,0,0,0
689160,2024,06,15,2024-06-15,19:30:00,3,OK,40,0,1.00,0,0,0,0,36.8700,-100.1900,36.8700,-100.1900,0,0,0,0,0,7,0,0,0
689161,2024,06,15,2024-06-15,19:30:00,3,ND,38,0,1.75,0,0,0,0,46.6500,-102.0000,46.6500,-102.0000,0,0,0,0,0,37,0,0,0
689162,2024,06,15,2024-06-15,19:33:00,3,IA,19,0,0.88,0,0,0,0,43.1900,-95.5200,43.1900,-95.5200,0,0,0,0,0,141,0,0,0
689163,2024,06,15,2024-06-15,19:39:00,3,KS,20,0,2.50,0,0,0,0,38.2100,-99.7500,38.2100,-99.7500,0,0,0,0,0,83,0,0,0
689164,2024,06,15,2024-06-15,19:40:00,3,SD,46,0,1.75,0,0,0,0,43.5700,-101.6700,43.5700,-101.6700,0,0,0,0,0,71,0,0,0
689165,2024,06,15,2024-06-15,19:50:00,3,ND,38,0,2.50,0,0,0,0,46.6100,-102.0800,46.6100,-102.0800,0,0,0,0,0,41,0,0,0
689166,2024,06,15,2024-06-15,20:20:00,3,SD,46,0,1.00,0,0,0,0,45.8000,-102.6700,45.8000,-102.6700,0,0,0,0,0,105,0,0,0
689167,2024,06,15,2024-06-15,20:24:00,3,TX,48,0,1.75,0,0,0,0,32.9988,-102.4910,32.9988,-102.4910,0,0,0,0,0,445,0,0,0
689168,2024,06,15,2024-06-15,20:24:00,3,ND,38,0,1.50,0,0,40000,0,46.6200,-101.9100,46.6200,-101.9100,0,0,0,0,0,37,0,0,0
689169,2024,06,15,2024-06-15,20:30:00,3,KS,20,0,1.00,0,0,0,0,37.8400,-99.7100,37.8400,-99.7100,0,0,0,0,0,57,0,0,0
689170,2024,06,15,2024-06-15,20:44:00,3,TX,48,0,1.00,0,0,0,0,33.3522,-102.2640,33.3522,-102.2640,0,0,0,0,0,445,0,0,0
689171,2024,06,15,2024-06-15,21:10:00,3,KS,20,0,1.00,0,0,0,0,37.8400,-99.6800,37.8400,-99.6800,0,0,0,0,0,57,0,0,0
689172,2024,06,15,2024-06-15,21:25:00,3,KS,20,0,1.75,0,0,0,0,37.8800,-99.6600,37.8800,-99.6600,0,0,0,0,0,57,0,0,0
689173,2024,06,15,2024-06-15,21:45:00,3,KS,20,0,1.00,0,0,0,0,37.7900,-99.6400,37.7900,-99.6400,0,0,0,0,0,57,0,0,0
689174,2024,06,15,2024-06-15,21:45:00,3,KS,20,0,2.00,0,0,0,0,37.7900,-99.6800,37.7900,-99.6800,0,0,0,0,0,57,0,0,0
689175,2024,06,15,2024-06-15,21:52:00,3,KS,20,0,1.00,0,0,0,0,39.2200,-97.4500,39.2200,-97.4500,0,0,0,0,0,143,0,0,0
689176,2024,06,15,2024-06-15,23:00:00,3,ND,38,0,1.00,0,0,0,0,48.7600,-101.5400,48.7600,-101.5400,0,0,0,0,0,75,0,0,0
689177,2024,06,15,2024-06-15,23:43:00,3,ND,38,0,1.00,0,0,0,0,48.7900,-101.6300,48.7900,-101.6300,0,0,0,0,0,75,0,0,0
689178,2024,06,15,2024-06-15,23:43:00,3,TX,48,0,1.00,0,0,0,0,32.1000,-101.8700,32.1000,-101.8700,0,0,0,0,0,317,0,0,0
689179,2024,06,16,2024-06-16,14:18:00,3,IL,17,0,1.75,0,0,0,0,41.3600,-89.6800,41.3600,-89.6800,0,0,0,0,0,11,0,0,0
689180,2024,06,16,2024-06-16,14:33:00,3,IL,17,0,1.00,0,0,0,0,41.1400,-89.7600,41.1400,-89.7600,0,0,0,0,0,175,0,0,0
689181,2024,06,16,2024-06-16,17:30:00,3,NE,31,0,1.50,0,0,0,0,40.1322,-100.7213,40.1322,-100.7213,0,0,0,0,0,145,0,0,0
689182,2024,06,16,2024-06-16,18:00:00,3,NE,31,0,0.75,0,0,0,0,40.2023,-100.6262,40.2023,-100.6262,0,0,0,0,0,145,0,0,0
689183,2024,06,16,2024-06-16,18:00:00,3,NE,31,0,3.50,0,0,0,0,40.1591,-100.7302,40.1591,-100.7302,0,0,0,0,0,145,0,0,0
689184,2024,06,16,2024-06-16,18:03:00,3,NE,31,0,2.25,0,0,0,0,40.1600,-100.7300,40.1600,-100.7300,0,0,0,0,0,145,0,0,0
689185,2024,06,16,2024-06-16,18:12:00,3,NE,31,0,2.00,0,0,0,0,40.2211,-100.7221,40.2211,-100.7221,0,0,0,0,0,145,0,0,0
689186,2024,06,16,2024-06-16,18:45:00,3,NE,31,0,1.75,0,0,0,0,40.2273,-100.8392,40.2273,-100.8392,0,0,0,0,0,87,0,0,0
689187,2024,06,16,2024-06-16,18:59:00,3,NE,31,0,3.20,0,0,0,0,40.1626,-100.7606,40.1626,-100.7606,0,0,0,0,0,87,0,0,0
689188,2024,06,16,2024-06-16,19:03:00,3,NE,31,0,1.50,0,0,0,0,40.1901,-100.7245,40.1901,-100.7245,0,0,0,0,0,145,0,0,0
689189,2024,06,16,2024-06-16,19:03:00,3,NE,31,0,2.50,0,0,0,0,40.1289,-100.7180,40.1289,-100.7180,0,0,0,0,0,145,0,0,0
689190,2024,06,16,2024-06-16,19:17:00,3,NE,31,0,3.00,0,0,0,0,40.1457,-100.7048,40.1457,-100.7048,0,0,0,0,0,145,0,0,0
689191,2024,06,16,2024-06-16,19:22:00,3,NE,31,0,3.80,0,0,0,0,40.1456,-100.6871,40.1456,-100.6871,0,0,0,0,0,145,0,0,0
689192,2024,06,16,2024-06-16,19:39:00,3,NE,31,0,1.75,0,0,0,0,40.2021,-100.6828,40.2021,-100.6828,0,0,0,0,0,145,0,0,0
689193,2024,06,16,2024-06-16,19:48:00,3,NE,31,0,3.00,0,0,0,0,40.3245,-100.8178,40.3245,-100.8178,0,0,0,0,0,87,0,0,0
689194,2024,06,16,2024-06-16,19:49:00,3,NE,31,0,1.00,0,0,0,0,40.2000,-100.6200,40.2000,-100.6200,0,0,0,0,0,145,0,0,0
689195,2024,06,16,2024-06-16,21:00:00,3,NE,31,0,0.88,0,0,0,0,42.1000,-102.9700,42.1000,-102.9700,0,0,0,0,0,13,0,0,0
689196,2024,06,16,2024-06-16,21:38:00,3,NE,31,0,1.00,0,0,0,0,42.3300,-102.7600,42.3300,-102.7600,0,0,0,0,0,13,0,0,0
689197,2024,06,16,2024-06-16,22:30:00,3,MI,26,0,1.00,0,0,1000,0,41.8000,-85.7800,41.8000,-85.7800,0,0,0,0,0,27,0,0,0
689198,2024,06,17,2024-06-17,01:28:00,3,MI,26,0,0.75,0,0,500,0,42.0700,-85.1300,42.0700,-85.1300,0,0,0,0,0,23,0,0,0
689199,2024,06,17,2024-06-17,05:49:00,3,OH,39,0,1.00,0,0,500,0,41.6200,-84.1900,41.6200,-84.1900,0,0,0,0,0,51,0,0,0
689200,2024,06,17,2024-06-17,08:33:00,3,WI,55,0,0.75,0,0,0,0,45.1800,-89.8200,45.1800,-89.8200,0,0,0,0,0,69,0,0,0
689201,2024,06,17,2024-06-17,11:05:00,3,OH,39,0,1.00,0,0,0,0,40.8387,-81.8998,40.8387,-81.8998,0,0,0,0,0,169,0,0,0
689202,2024,06,17,2024-06-17,11:43:00,3,OH,39,0,1.25,0,0,0,0,41.0901,-81.4502,41.0901,-81.4502,0,0,0,0,0,153,0,0,0
689203,2024,06,17,2024-06-17,11:47:00,3,OH,39,0,1.00,0,0,0,0,41.1180,-81.4212,41.1180,-81.4212,0,0,0,0,0,153,0,0,0
689204,2024,06,17,2024-06-17,13:29:00,3,WI,55,0,1.50,0,0,0,0,43.8600,-89.5000,43.8600,-89.5000,0,0,0,0,0,77,0,0,0
689205,2024,06,17,2024-06-17,15:42:00,3,IA,19,0,1.00,0,0,0,0,43.1500,-95.1500,43.1500,-95.1500,0,0,0,0,0,41,0,0,0
689206,2024,06,17,2024-06-17,16:00:00,3,IA,19,0,0.75,0,0,0,0,43.1411,-95.0692,43.1411,-95.0692,0,0,0,0,0,41,0,0,0
689207,2024,06,17,2024-06-17,16:06:00,3,OH,39,0,1.00,0,0,0,0,40.6400,-81.2900,40.6400,-81.2900,0,0,0,0,0,19,0,0,0
689208,2024,06,17,2024-06-17,16:09:00,3,OH,39,0,1.75,0,0,0,0,40.8350,-83.2393,40.8350,-83.2393,0,0,0,0,0,175,0,0,0
689209,2024,06,17,2024-06-17,16:50:00,3,OH,39,0,1.75,0,0,0,0,40.8853,-82.7575,40.8853,-82.7575,0,0,0,0,0,33,0,0,0
689210,2024,06,17,2024-06-17,19:07:00,3,TX,48,0,1.75,0,0,0,0,30.7900,-103.0300,30.7900,-103.0300,0,0,0,0,0,371,0,0,0
689211,2024,06,17,2024-06-17,19:20:00,3,WY,56,0,1.25,0,0,0,0,44.6934,-104.5922,44.6934,-104.5922,0,0,0,0,0,11,0,0,0
689212,2024,06,17,2024-06-17,20:05:00,3,MN,27,0,0.88,0,0,0,0,45.1394,-96.0751,45.1394,-96.0751,0,0,0,0,0,73,0,0,0
689213,2024,06,17,2024-06-17,21:03:00,3,MN,27,0,1.25,0,0,0,0,44.7900,-95.3500,44.7900,-95.3500,0,0,0,0,0,129,0,0,0
689214,2024,06,17,2024-06-17,21:29:00,3,ND,38,0,1.00,0,0,0,0,47.4200,-100.3900,47.4200,-100.3900,0,0,0,0,0,83,0,0,0
689215,2024,06,17,2024-06-17,22:05:00,3,MN,27,0,1.00,0,0,0,0,44.7603,-96.7398,44.7603,-96.7398,0,0,0,0,0,121,0,0,0
689216,2024,06,17,2024-06-17,22:13:00,3,SD,46,0,1.25,0,0,0,0,43.9900,-102.2400,43.9900,-102.2400,0,0,0,0,0,103,0,0,0
689217,2024,06,17,2024-06-17,22:25:00,3,MN,27,0,2.25,0,0,0,0,44.8085,-95.7834,44.8085,-95.7834,0,0,0,0,0,173,0,0,0
689218,2024,06,18,2024-06-18,00:12:00,3,MN,27,0,1.00,0,0,0,0,46.0800,-94.8700,46.0800,-94.8700,0,0,0,0,0,153,0,0,0
689219,2024,06,18,2024-06-18,01:23:00,3,ND,38,0,1.00,0,0,0,0,46.6600,-98.1900,46.6600,-98.1900,0,0,0,0,0,3,0,0,0
689220,2024,06,18,2024-06-18,11:19:00,3,MN,27,0,0.75,0,0,0,0,47.2100,-93.5000,47.2100,-93.5000,0,0,0,0,0,61,0,0,0
689221,2024,06,18,2024-06-18,11:34:00,3,MN,27,0,1.25,0,0,0,0,47.1600,-93.5200,47.1600,-93.5200,0,0,0,0,0,61,0,0,0
689222,2024,06,18,2024-06-18,11:44:00,3,MN,27,0,1.25,0,0,0,0,47.1600,-93.5200,47.1600,-93.5200,0,0,0,0,0,61,0,0,0
689223,2024,06,18,2024-06-18,12:32:00,3,MN,27,0,0.75,0,0,0,0,47.8800,-92.3900,47.8800,-92.3900,0,0,0,0,0,137,0,0,0
689224,2024,06,18,2024-06-18,12:45:00,3,PR,72,0,0.25,0,0,100,0,18.3400,-66.3100,18.3400,-66.3100,0,0,0,0,0,47,0,0,0
689225,2024,06,18,2024-06-18,14:15:00,3,PA,42,0,1.75,0,0,0,0,40.0800,-79.9000,40.0800,-79.9000,0,0,0,0,0,51,0,0,0
689226,2024,06,18,2024-06-18,14:22:00,3,PA,42,0,1.00,0,0,0,0,40.0800,-79.8600,40.0800,-79.8600,0,0,0,0,0,125,0,0,0
689227,2024,06,18,2024-06-18,14:26:00,3,PA,42,0,1.00,0,0,0,0,40.0500,-79.9100,40.0500,-79.9100,0,0,0,0,0,125,0,0,0
689228,2024,06,18,2024-06-18,14:28:00,3,PA,42,0,1.00,0,0,0,0,40.0700,-79.9100,40.0700,-79.9100,0,0,0,0,0,125,0,0,0
689229,2024,06,18,2024-06-18,14:42:00,3,KS,20,0,1.50,0,0,0,0,38.9400,-99.6500,38.9400,-99.6500,0,0,0,0,0,195,0,0,0
689230,2024,06,18,2024-06-18,14:42:00,3,KS,20,0,1.75,0,0,0,0,38.9400,-99.5600,38.9400,-99.5600,0,0,0,0,0,51,0,0,0
689231,2024,06,18,2024-06-18,14:43:00,3,MN,27,0,1.00,0,0,0,0,47.3200,-93.2700,47.3200,-93.2700,0,0,0,0,0,61,0,0,0
689232,2024,06,18,2024-06-18,14:44:00,3,NE,31,0,1.00,0,0,0,0,40.5000,-98.4000,40.5000,-98.4000,0,0,0,0,0,1,0,0,0
689233,2024,06,18,2024-06-18,14:45:00,3,KS,20,0,2.00,0,0,0,0,38.9400,-99.5600,38.9400,-99.5600,0,0,0,0,0,51,0,0,0
689234,2024,06,18,2024-06-18,14:49:00,3,NE,31,0,1.00,0,0,0,0,40.5900,-98.3500,40.5500,-98.4000,0,0,0,0,0,1,0,0,0
689235,2024,06,18,2024-06-18,15:01:00,3,SD,46,0,0.88,0,0,0,0,44.7600,-97.3800,44.7600,-97.3800,0,0,0,0,0,57,0,0,0
689236,2024,06,18,2024-06-18,15:13:00,3,NE,31,0,0.88,0,0,0,0,40.6200,-98.1100,40.6200,-98.1100,0,0,0,0,0,35,0,0,0
689237,2024,06,18,2024-06-18,15:17:00,3,SD,46,0,0.88,0,0,0,0,44.8900,-97.1200,44.8900,-97.1200,0,0,0,0,0,29,0,0,0
689238,2024,06,18,2024-06-18,15:25:00,3,KS,20,0,1.75,0,0,0,0,38.9300,-99.5700,38.9300,-99.5700,0,0,0,0,0,51,0,0,0
689239,2024,06,18,2024-06-18,15:25:00,3,SD,46,0,0.88,0,0,0,0,44.9100,-97.1200,44.9100,-97.1200,0,0,0,0,0,29,0,0,0
689240,2024,06,18,2024-06-18,15:28:00,3,SD,46,0,1.75,0,0,0,0,44.9300,-97.0300,44.9300,-97.0300,0,0,0,0,0,29,0,0,0
689241,2024,06,18,2024-06-18,15:30:00,3,SD,46,0,1.00,0,0,0,0,44.9200,-97.0800,44.9200,-97.0800,0,0,0,0,0,29,0,0,0
689242,2024,06,18,2024-06-18,15:36:00,3,SD,46,0,1.00,0,0,0,0,45.0000,-96.8800,45.0000,-96.8800,0,0,0,0,0,51,0,0,0
689243,2024,06,18,2024-06-18,15:47:00,3,KS,20,0,1.00,0,0,0,0,39.3681,-99.8284,39.3681,-99.8284,0,0,0,0,0,65,0,0,0
689244,2024,06,18,2024-06-18,16:10:00,3,KS,20,0,1.25,0,0,0,0,39.6094,-99.6369,39.6094,-99.6369,0,0,0,0,0,137,0,0,0
689245,2024,06,18,2024-06-18,16:18:00,3,KS,20,0,1.00,0,0,0,0,39.7000,-99.5700,39.7000,-99.5700,0,0,0,0,0,147,0,0,0
689246,2024,06,18,2024-06-18,16:26:00,3,KS,20,0,1.00,0,0,0,0,39.8300,-99.5700,39.8000,-99.5600,0,0,0,0,0,147,0,0,0
689247,2024,06,18,2024-06-18,16:38:00,3,KS,20,0,0.75,0,0,0,0,39.9500,-99.5300,39.9500,-99.5300,0,0,0,0,0,147,0,0,0
689248,2024,06,18,2024-06-18,16:45:00,3,KS,20,0,1.00,0,0,0,0,37.4800,-100.8500,37.4800,-100.8500,0,0,0,0,0,81,0,0,0
689249,2024,06,18,2024-06-18,16:48:00,3,KS,20,0,1.75,0,0,100000,1000000,40.0000,-99.4800,40.0000,-99.4800,0,0,0,0,0,147,0,0,0
689250,2024,06,18,2024-06-18,17:04:00,3,NE,31,0,1.00,0,0,0,0,40.1000,-99.3600,40.1000,-99.3600,0,0,0,0,0,83,0,0,0
689251,2024,06,18,2024-06-18,17:20:00,3,KS,20,0,1.00,0,0,0,0,37.5400,-100.6300,37.5400,-100.6300,0,0,0,0,0,69,0,0,0
689252,2024,06,18,2024-06-18,17:24:00,3,NE,31,0,1.00,0,0,0,0,40.3400,-99.0300,40.3400,-99.0300,0,0,0,0,0,61,0,0,0
689253,2024,06,18,2024-06-18,17:33:00,3,KS,20,0,1.00,0,0,0,0,37.5900,-100.5900,37.5900,-100.5900,0,0,0,0,0,69,0,0,0
689254,2024,06,18,2024-06-18,18:00:00,3,KS,20,0,1.75,0,0,0,0,37.3100,-100.7000,37.3100,-100.7000,0,0,0,0,0,175,0,0,0
689255,2024,06,18,2024-06-18,18:20:00,3,KS,20,0,1.50,0,0,0,0,37.7400,-100.0300,37.7400,-100.0300,0,0,0,0,0,57,0,0,0
689256,2024,06,18,2024-06-18,18:20:00,3,KS,20,0,1.00,0,0,0,0,37.7500,-99.9900,37.7500,-99.9900,0,0,0,0,0,57,0,0,0
689257,2024,06,18,2024-06-18,18:25:00,3,KS,20,0,1.00,0,0,0,0,37.7600,-99.9700,37.7600,-99.9700,0,0,0,0,0,57,0,0,0
689258,2024,06,18,2024-06-18,19:25:00,3,KS,20,0,1.00,0,0,0,0,37.0400,-100.9400,37.0400,-100.9400,0,0,0,0,0,175,0,0,0
689259,2024,06,18,2024-06-18,19:30:00,3,KS,20,0,1.00,0,0,0,0,37.0400,-100.9400,37.0400,-100.9400,0,0,0,0,0,175,0,0,0
689260,2024,06,18,2024-06-18,21:20:00,3,OK,40,0,1.00,0,0,0,0,36.7600,-101.2600,36.7600,-101.2600,0,0,0,0,0,139,0,0,0
689261,2024,06,18,2024-06-18,22:09:00,3,OK,40,0,1.00,0,0,0,0,36.6100,-101.1900,36.6100,-101.1900,0,0,0,0,0,139,0,0,0
689262,2024,06,18,2024-06-18,22:28:00,3,OK,40,0,0.75,0,0,0,0,36.6500,-101.5300,36.6500,-101.5300,0,0,0,0,0,139,0,0,0
689263,2024,06,18,2024-06-18,22:57:00,3,TX,48,0,1.00,0,0,0,0,36.4600,-101.8600,36.4600,-101.8600,0,0,0,0,0,421,0,0,0
689264,2024,06,18,2024-06-18,23:00:00,3,OK,40,0,2.00,0,0,0,0,36.5100,-101.7900,36.5100,-101.7900,0,0,0,0,0,139,0,0,0
689265,2024,06,18,2024-06-18,23:42:00,3,TX,48,0,1.25,0,0,0,0,36.3900,-102.1300,36.3900,-102.1300,0,0,0,0,0,421,0,0,0
689266,2024,06,19,2024-06-19,00:00:00,3,OK,40,0,2.50,0,0,0,0,36.5500,-101.7000,36.5500,-101.7000,0,0,0,0,0,139,0,0,0
689267,2024,06,19,2024-06-19,12:33:00,3,NH,33,0,1.25,0,0,0,0,44.6100,-71.4000,44.6100,-71.4000,0,0,0,0,0,7,0,0,0
689268,2024,06,19,2024-06-19,13:25:00,3,NH,33,0,1.00,0,0,0,0,43.0500,-72.2600,43.0500,-72.2600,0,0,0,0,0,5,0,0,0
689269,2024,06,19,2024-06-19,13:33:00,3,NH,33,0,1.50,0,0,0,0,44.2400,-71.8800,44.2400,-71.8800,0,0,0,0,0,9,0,0,0
689270,2024,06,19,2024-06-19,14:03:00,3,NM,35,0,2.00,0,0,0,0,33.4200,-105.7200,33.4200,-105.7200,0,0,0,0,0,27,0,0,0
689271,2024,06,19,2024-06-19,14:25:00,3,NM,35,0,1.50,0,0,0,0,35.1700,-106.1800,35.1700,-106.1800,0,0,0,0,0,49,0,0,0
689272,2024,06,19,2024-06-19,14:41:00,3,NM,35,0,2.00,0,0,0,0,34.5000,-105.9300,34.5000,-105.9300,0,0,0,0,0,57,0,0,0
689273,2024,06,19,2024-06-19,14:56:00,3,NM,35,0,1.25,0,0,2000,0,35.4100,-106.1900,35.4100,-106.1900,0,0,0,0,0,49,0,0,0
689274,2024,06,19,2024-06-19,15:43:00,3,NM,35,0,1.25,0,0,0,0,33.3700,-105.5500,33.3700,-105.5500,0,0,0,0,0,27,0,0,0
689275,2024,06,19,2024-06-19,16:00:00,3,OH,39,0,0.75,0,0,0,0,41.4999,-83.8281,41.4999,-83.8281,0,0,0,0,0,95,0,0,0
689276,2024,06,19,2024-06-19,18:03:00,3,NM,35,0,1.00,0,0,0,0,35.7300,-105.0400,35.7300,-105.0400,0,0,0,0,0,47,0,0,0
689277,2024,06,19,2024-06-19,18:46:00,3,MI,26,0,0.88,0,0,0,0,42.7300,-82.7900,42.7300,-82.7900,0,0,0,0,0,99,0,0,0
689278,2024,06,19,2024-06-19,19:40:00,3,PA,42,0,0.88,0,0,0,0,41.7100,-78.6900,41.7100,-78.6900,0,0,0,0,0,83,0,0,0
689279,2024,06,20,2024-06-20,10:50:00,3,NY,36,0,1.00,0,0,0,0,44.0500,-73.4700,44.0500,-73.4700,0,0,0,0,0,31,0,0,0
689280,2024,06,20,2024-06-20,11:45:00,3,VT,50,0,1.25,0,0,0,0,43.9895,-73.1048,43.9895,-73.1048,0,0,0,0,0,1,0,0,0
689281,2024,06,20,2024-06-20,12:10:00,3,MI,26,0,0.75,0,0,0,0,42.8900,-85.4500,42.8900,-85.4500,0,0,0,0,0,81,0,0,0
689282,2024,06,20,2024-06-20,12:20:00,3,NH,33,0,1.25,0,0,0,0,43.6400,-72.1500,43.6400,-72.1500,0,0,0,0,0,9,0,0,0
689283,2024,06,20,2024-06-20,12:35:00,3,NH,33,0,1.25,0,0,5000,0,43.6500,-72.0100,43.6500,-72.0100,0,0,0,0,0,9,0,0,0
689284,2024,06,20,2024-06-20,12:44:00,3,MI,26,0,1.75,0,0,0,0,42.8600,-85.2100,42.8600,-85.2100,0,0,0,0,0,67,0,0,0
689285,2024,06,20,2024-06-20,13:20:00,3,MA,25,0,1.00,0,0,0,0,42.1400,-72.7600,42.1400,-72.7600,0,0,0,0,0,13,0,0,0
689286,2024,06,20,2024-06-20,13:25:00,3,MI,26,0,1.50,0,0,200000,0,43.1600,-85.5500,43.1600,-85.5500,0,0,0,0,0,81,0,0,0
689287,2024,06,20,2024-06-20,13:30:00,3,CO,08,0,1.25,0,0,0,0,37.2579,-107.7800,37.2579,-107.7800,0,0,0,0,0,67,0,0,0
689288,2024,06,20,2024-06-20,14:00:00,3,MT,30,0,1.00,0,0,0,0,47.1000,-110.0600,47.1000,-110.0600,0,0,0,0,0,45,0,0,0
689289,2024,06,20,2024-06-20,14:11:00,3,WY,56,0,1.75,0,0,0,0,41.8700,-104.8200,41.8700,-104.8200,0,0,0,0,0,31,0,0,0
